filename,image_path,latitude,longitude,heading,camera_point,index_right,property_id,FULLADDR,parcel_geom,parcel_centroid_proj,parcel_rep_pt_proj,distance_boundary_ft,distance_centroid_ft,bearing_to_parcel_deg,angle_diff_deg,match_score,camera_point_wkt,parcel_geom_wkt,parcel_centroid_proj_wkt,parcel_rep_pt_proj_wkt,geometry_wkt
Run 30_Camera 4 360_108_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_108_1.jpg,39.312150277777775,-76.59532083333333,175.54885296,POINT (1426836.0376563175 599528.7438135516),36078,1102 055,1649 E NORTH AVE,"POLYGON ((1426788.3445556 599343.1943913433, 1426834.614516913 599346.0544250457, 1426827.774704639 599465.86449727, 1426782.6137355627 599463.0141916004, 1426788.3445556 599343.1943913433))",POINT (1426808.3514353486 599404.2904623516),POINT (1426808.3433604133 599404.534308323),63.419908439589804,127.4957389736617,192.5693230393142,17.020470079314208,80.44037851890401,POINT (1426836.037656 599528.743814),"POLYGON ((1426788.344556 599343.194391, 1426834.614517 599346.054425, 1426827.774705 599465.864497, 1426782.613736 599463.014192, 1426788.344556 599343.194391))",POINT (1426808.351435 599404.290462),POINT (1426808.34336 599404.534308),"POLYGON ((1426836.037656 599528.743814, 1426899.956222 599415.543032, 1426790.406889 599407.015292, 1426836.037656 599528.743814))"
Run 30_Camera 4 360_12_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_12_1.jpg,39.31227388888889,-76.59187916666666,175.4759326,POINT (1427809.6387314608 599578.1020953712),43326,1447 041,1839 E NORTH AVE,"POLYGON ((1427803.2147730237 599526.3941969891, 1427806.8346155318 599452.1444539608, 1427806.9247276008 599450.1445815645, 1427821.1045704503 599451.0344380797, 1427818.484664994 599489.70426989, 1427815.9349035867 599527.1145814442, 1427803.2147730237 599526.3941969891))",POINT (1427811.837378985 599487.9842936258),POINT (1427812.8380341143 599470.9243619253),51.26194613329822,90.14461848808847,178.2902034069599,2.814270806959911,54.07621694025813,POINT (1427809.638731 599578.102095),"POLYGON ((1427803.214773 599526.394197, 1427806.834616 599452.144454, 1427806.924728 599450.144582, 1427821.10457 599451.034438, 1427818.484665 599489.70427, 1427815.934904 599527.114581, 1427803.214773 599526.394197))",POINT (1427811.837379 599487.984294),POINT (1427812.838034 599470.924362),"POLYGON ((1427809.638731 599578.102095, 1427873.701316 599464.982755, 1427764.162925 599456.315598, 1427809.638731 599578.102095))"
Run 30_Camera 4 360_15_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_15_3.jpg,39.320844722222226,-76.62283638888889,237.29555,POINT (1419037.5592907134 602662.2037937857),118431,3652 039,2806 HUNTINGDON AVE,"POLYGON ((1418987.642990708 602641.2945877365, 1418922.742882509 602601.5746421093, 1418929.9026922325 602589.8247518835, 1418994.8028004477 602629.5446975329, 1418987.642990708 602641.2945877365))",POINT (1418958.7728414703 602615.5596698127),POINT (1418958.772841482 602615.559669821),53.506233023180734,91.55860901924524,239.37309626165293,2.077546261652941,55.583779284833675,POINT (1419037.559291 602662.203794),"POLYGON ((1418987.642991 602641.294588, 1418922.742883 602601.574642, 1418929.902692 602589.824752, 1418994.8028 602629.544698, 1418987.642991 602641.294588))",POINT (1418958.772841 602615.55967),POINT (1418958.772841 602615.55967),"POLYGON ((1419037.559291 602662.203794, 1418968.10202 602552.314361, 1418908.732828 602644.775584, 1419037.559291 602662.203794))"
Run 30_Camera 4 360_238_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_238_1.jpg,39.311929166666665,-76.59995194444444,175.5145832,POINT (1425526.040615684 599442.4326133026),35794,1099B052,1327 E NORTH AVE,"POLYGON ((1425524.7242023915 599382.5543690579, 1425529.4443332604 599302.6941289201, 1425544.0639842 599303.6141934502, 1425539.3443653283 599383.4744335773, 1425524.7242023915 599382.5543690579))",POINT (1425534.394207082 599343.0845134191),POINT (1425534.3942198202 599343.0842812541),59.67734633314926,99.69868323962052,175.19364814129972,0.32093505870028594,59.998281391849545,POINT (1425526.040616 599442.432613),"POLYGON ((1425524.724202 599382.554369, 1425529.444333 599302.694129, 1425544.063984 599303.614193, 1425539.344365 599383.474434, 1425524.724202 599382.554369))",POINT (1425534.394207 599343.084513),POINT (1425534.39422 599343.084281),"POLYGON ((1425526.040616 599442.432613, 1425590.026878 599329.270083, 1425480.482665 599320.67682, 1425526.040616 599442.432613))"
Run 30_Camera 4 360_244_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_244_3.jpg,39.320016111111116,-76.62406444444444,327.816561,POINT (1418691.3721126544 602358.9632128468),117985,3643 004,2800 HAMPDEN AVE,"POLYGON ((1418548.7124777401 602306.0947650135, 1418687.3626158307 602390.844609582, 1418634.6634670787 602476.6445617812, 1418630.6324903313 602474.1746731701, 1418549.4226190601 602424.3447730953, 1418496.1628330485 602391.664829168, 1418548.7124777401 602306.0947650135))",POINT (1418591.756950401 602391.3319724718),POINT (1418591.7627045389 602391.2547193749),29.29323721665098,104.74214600832283,287.9617242080151,39.854836791984894,69.14807400863587,POINT (1418691.372113 602358.963213),"POLYGON ((1418548.712478 602306.094765, 1418687.362616 602390.84461, 1418634.663467 602476.644562, 1418630.63249 602474.174673, 1418549.422619 602424.344773, 1418496.162833 602391.664829, 1418548.712478 602306.094765))",POINT (1418591.75695 602391.331972),POINT (1418591.762705 602391.254719),"POLYGON ((1418691.372113 602358.963213, 1418582.118814 602429.416862, 1418675.116072 602487.942828, 1418691.372113 602358.963213))"
Run 30_Camera 4 360_267_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_267_1.jpg,39.311882499999996,-76.6009825,175.33298976,POINT (1425234.5233681663 599424.1589513401),35810,1099B069,1271 E NORTH AVE,"POLYGON ((1425244.264369929 599364.9241507355, 1425249.2742928714 599285.0843906043, 1425261.754295377 599285.874407054, 1425256.7341324429 599365.7141671997, 1425244.264369929 599364.9241507355))",POINT (1425253.0071227555 599325.3938397063),POINT (1425253.0067979866 599325.3992788948),60.03039828296805,100.47983110929978,169.39940613262934,5.933583627370666,65.96398191033872,POINT (1425234.523368 599424.158951),"POLYGON ((1425244.26437 599364.924151, 1425249.274293 599285.084391, 1425261.754295 599285.874407, 1425256.734132 599365.714167, 1425244.26437 599364.924151))",POINT (1425253.007123 599325.39384),POINT (1425253.006798 599325.399279),"POLYGON ((1425234.523368 599424.158951, 1425298.867966 599311.199787, 1425189.351539 599302.259379, 1425234.523368 599424.158951))"
Run 30_Camera 4 360_271_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_271_3.jpg,39.320617222222225,-76.62435305555555,237.801708,POINT (1418608.8190344993 602577.5715661921),117987,3643 006,2810 HAMPDEN AVE,"POLYGON ((1418553.7828075397 602608.3048746514, 1418550.7824869738 602606.4345381878, 1418468.962823608 602555.3348778242, 1418502.0728476117 602501.4248516524, 1418505.0726561735 602503.2445000986, 1418587.5527997063 602553.3247682496, 1418553.7828075397 602608.3048746514))",POINT (1418528.2324620257 602554.6836000162),POINT (1418528.2577864765 602554.3298230369),30.81122035262831,83.77383039301894,253.90726541606702,16.10555741606703,46.91677776869534,POINT (1418608.819034 602577.571566),"POLYGON ((1418553.782808 602608.304875, 1418550.782487 602606.434538, 1418468.962824 602555.334878, 1418502.072848 602501.424852, 1418505.072656 602503.2445, 1418587.5528 602553.324768, 1418553.782808 602608.304875))",POINT (1418528.232462 602554.6836),POINT (1418528.257786 602554.329823),"POLYGON ((1418608.819034 602577.571566, 1418538.39371 602468.300007, 1418479.843638 602561.282091, 1418608.819034 602577.571566))"
Run 30_Camera 4 360_272_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_272_1.jpg,39.320639722222225,-76.62436972222221,231.631192,POINT (1418604.0701191558 602585.7474061176),117987,3643 006,2810 HAMPDEN AVE,"POLYGON ((1418553.7828075397 602608.3048746514, 1418550.7824869738 602606.4345381878, 1418468.962823608 602555.3348778242, 1418502.0728476117 602501.4248516524, 1418505.0726561735 602503.2445000986, 1418587.5527997063 602553.3247682496, 1418553.7828075397 602608.3048746514))",POINT (1418528.2324620257 602554.6836000162),POINT (1418528.2577864765 602554.3298230369),31.04372917665617,81.95309810183788,247.4902685654369,15.859076565436908,46.90280574209308,POINT (1418604.070119 602585.747406),"POLYGON ((1418553.782808 602608.304875, 1418550.782487 602606.434538, 1418468.962824 602555.334878, 1418502.072848 602501.424852, 1418505.072656 602503.2445, 1418587.5528 602553.324768, 1418553.782808 602608.304875))",POINT (1418528.232462 602554.6836),POINT (1418528.257786 602554.329823),"POLYGON ((1418604.070119 602585.747406, 1418545.798165 602469.539062, 1418477.592872 602555.689029, 1418604.070119 602585.747406))"
Run 30_Camera 4 360_49_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_49_1.jpg,39.32150805555556,-76.6235311111111,145.5799606,POINT (1418840.0185575143 602903.0004200985),118411,3652 019,2846 HUNTINGDON AVE,"POLYGON ((1418852.5128459935 602863.144741657, 1418849.2130051916 602868.5453186835, 1418844.1523959762 602876.8545682642, 1418779.7525118948 602836.3149104683, 1418787.6132497967 602823.4145560324, 1418847.5029250537 602860.0850289193, 1418852.5128459935 602863.144741657))",POINT (1418816.332942839 602850.1358294181),POINT (1418813.3625617255 602848.1999696938),26.470628790644223,57.92817354585357,205.9391818167171,60.35922121671712,86.82985000736134,POINT (1418840.018558 602903.00042),"POLYGON ((1418852.512846 602863.144742, 1418849.213005 602868.545319, 1418844.152396 602876.854568, 1418779.752512 602836.31491, 1418787.61325 602823.414556, 1418847.502925 602860.085029, 1418852.512846 602863.144742))",POINT (1418816.332943 602850.135829),POINT (1418813.362562 602848.19997),"POLYGON ((1418840.018558 602903.00042, 1418951.938159 602836.864176, 1418861.295789 602774.753473, 1418840.018558 602903.00042))"
Run 30_Camera 4 360_52_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_52_3.jpg,39.3214625,-76.62362055555555,145.5917708,POINT (1418814.782415617 602886.3032370985),118411,3652 019,2846 HUNTINGDON AVE,"POLYGON ((1418852.5128459935 602863.144741657, 1418849.2130051916 602868.5453186835, 1418844.1523959762 602876.8545682642, 1418779.7525118948 602836.3149104683, 1418787.6132497967 602823.4145560324, 1418847.5029250537 602860.0850289193, 1418852.5128459935 602863.144741657))",POINT (1418816.332942839 602850.1358294181),POINT (1418813.3625617255 602848.1999696938),23.642633834753358,36.200628626969724,182.13404305360518,36.54227225360518,60.18490608835853,POINT (1418814.782416 602886.303237),"POLYGON ((1418852.512846 602863.144742, 1418849.213005 602868.545319, 1418844.152396 602876.854568, 1418779.752512 602836.31491, 1418787.61325 602823.414556, 1418847.502925 602860.085029, 1418852.512846 602863.144742))",POINT (1418816.332943 602850.135829),POINT (1418813.362562 602848.19997),"POLYGON ((1418814.782416 602886.303237, 1418926.688383 602820.143925, 1418836.033211 602758.051907, 1418814.782416 602886.303237))"
Run 30_Camera 4 360_67_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_67_3.jpg,39.321246388888895,-76.62407583333332,147.6100795,POINT (1418686.3047274488 602807.0576961783),118460,3652 069,2832 MILES AVE,"POLYGON ((1418698.6225132425 602761.2746372495, 1418687.8428626282 602778.6949285304, 1418643.312678258 602751.4242659177, 1418654.7425690042 602733.3547585146, 1418698.6225132425 602761.2746372495))",POINT (1418670.9689751035 602756.0946904913),POINT (1418671.1184516686 602756.3494515836),28.404444167798122,53.22042134981317,196.6720835463712,49.062004046371186,77.4664482141693,POINT (1418686.304727 602807.057696),"POLYGON ((1418698.622513 602761.274637, 1418687.842863 602778.694929, 1418643.312678 602751.424266, 1418654.742569 602733.354759, 1418698.622513 602761.274637))",POINT (1418670.968975 602756.09469),POINT (1418671.118452 602756.349452),"POLYGON ((1418686.304727 602807.057696, 1418795.811216 602736.998229, 1418703.025476 602678.137502, 1418686.304727 602807.057696))"
Run 30_Camera 4 360_69_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_69_3.jpg,39.3212175,-76.62413555555555,147.6367795,POINT (1418669.4520907514 602796.4658357771),118460,3652 069,2832 MILES AVE,"POLYGON ((1418698.6225132425 602761.2746372495, 1418687.8428626282 602778.6949285304, 1418643.312678258 602751.4242659177, 1418654.7425690042 602733.3547585146, 1418698.6225132425 602761.2746372495))",POINT (1418670.9689751035 602756.0946904913),POINT (1418671.1184516686 602756.3494515836),24.759515850202575,40.399632545647464,177.62140594963205,29.98462644963206,54.744142299834635,POINT (1418669.452091 602796.465836),"POLYGON ((1418698.622513 602761.274637, 1418687.842863 602778.694929, 1418643.312678 602751.424266, 1418654.742569 602733.354759, 1418698.622513 602761.274637))",POINT (1418670.968975 602756.09469),POINT (1418671.118452 602756.349452),"POLYGON ((1418669.452091 602796.465836, 1418778.925919 602726.355345, 1418686.11276 602667.537863, 1418669.452091 602796.465836))"
Run 30_Camera 4 360_81_1.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 30_Camera 4 360_81_1.jpg,39.312185,-76.59434583333334,177.5923924,POINT (1427111.8528446837 599542.6151526724),43189,1446 016,1701 E NORTH AVE,"POLYGON ((1427145.2045285355 599486.3941730553, 1426957.4842987491 599474.5244701398, 1426969.0043058714 599274.7942537544, 1427156.7045676797 599285.5841484638, 1427145.2045285355 599486.3941730553))",POINT (1427057.18296284 599380.3365964914),POINT (1427057.1137800436 599380.0543093018),58.21357692504676,171.23996547826601,198.60990793561564,21.017515535615644,79.23109246066241,POINT (1427111.852845 599542.615153),"POLYGON ((1427145.204529 599486.394173, 1426957.484299 599474.52447, 1426969.004306 599274.794254, 1427156.704568 599285.584148, 1427145.204529 599486.394173))",POINT (1427057.182963 599380.336596),POINT (1427057.11378 599380.054309),"POLYGON ((1427111.852845 599542.615153, 1427171.694141 599427.207097, 1427061.910389 599422.591192, 1427111.852845 599542.615153))"
Run 31_Camera 4 360_122_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 31_Camera 4 360_122_3.jpg,39.31159888888889,-76.60662555555555,175.1707655,POINT (1423638.2873625578 599313.9290857675),35655,1097 001,1501 GREENMOUNT AVE,"POLYGON ((1424339.8638039222 599306.8940372533, 1423720.2238712222 599266.784446217, 1422866.713555497 599210.1843502439, 1422869.473751384 599071.3841940548, 1422905.1837197777 598689.8140692204, 1422918.5935168376 598591.8438735872, 1422919.0138689922 598588.8440650087, 1422919.8535492877 598583.8438720088, 1423016.6835346364 598011.9940299141, 1423036.0540375405 597887.5739090422, 1423061.5035180952 597745.9736248199, 1423154.373692503 597263.1237367358, 1423728.6145761805 597295.5840451098, 1423753.973941269 597297.7032141379, 1423794.0338533209 597300.5238236805, 1423840.8337347643 597303.0136813188, 1423877.3439501121 597305.4938106891, 1423910.7939408473 597307.2540678305, 1423972.1341131933 597310.7940380292, 1424013.26410551 597312.2138153083, 1424107.2842204499 597317.5437386538, 1424154.7937340457 597319.3137241483, 1424247.4340087012 597324.6533754541, 1424426.5639007904 597334.643525774, 1424375.734036198 598598.0442297867, 1424339.8638039222 599306.8940372533))",POINT (1423684.2517404757 598304.0780830006),POINT (1423678.0386955952 598297.9189509614),52.462987469320076,1010.896518851766,177.75944898962916,2.588683489629176,55.05167095894925,POINT (1423638.287363 599313.929086),"POLYGON ((1424339.863804 599306.894037, 1423720.223871 599266.784446, 1422866.713555 599210.18435, 1422869.473751 599071.384194, 1422905.18372 598689.814069, 1422918.593517 598591.843874, 1422919.013869 598588.844065, 1422919.853549 598583.843872, 1423016.683535 598011.99403, 1423036.054038 597887.573909, 1423061.503518 597745.973625, 1423154.373693 597263.123737, 1423728.614576 597295.584045, 1423753.973941 597297.703214, 1423794.033853 597300.523824, 1423840.833735 597303.013681, 1423877.34395 597305.493811, 1423910.793941 597307.254068, 1423972.134113 597310.794038, 1424013.264106 597312.213815, 1424107.28422 597317.543739, 1424154.793734 597319.313724, 1424247.434009 597324.653375, 1424426.563901 597334.643526, 1424375.734036 598598.04423, 1424339.863804 599306.894037))",POINT (1423684.25174 598304.078083),POINT (1423678.038696 598297.918951),"POLYGON ((1423638.287363 599313.929086, 1423702.951529 599201.152556, 1423593.460854 599191.902105, 1423638.287363 599313.929086))"
Run 31_Camera 4 360_76_3.jpg,/Users/jiaweihu/Desktop/BBxB/Front_End_BBxB/Data/BBxBImages/Run 31_Camera 4 360_76_3.jpg,39.311680277777775,-76.60498055555556,175.0624506,POINT (1424103.607495358 599345.5833821895),35655,1097 001,1501 GREENMOUNT AVE,"POLYGON ((1424339.8638039222 599306.8940372533, 1423720.2238712222 599266.784446217, 1422866.713555497 599210.1843502439, 1422869.473751384 599071.3841940548, 1422905.1837197777 598689.8140692204, 1422918.5935168376 598591.8438735872, 1422919.0138689922 598588.8440650087, 1422919.8535492877 598583.8438720088, 1423016.6835346364 598011.9940299141, 1423036.0540375405 597887.5739090422, 1423061.5035180952 597745.9736248199, 1423154.373692503 597263.1237367358, 1423728.6145761805 597295.5840451098, 1423753.973941269 597297.7032141379, 1423794.0338533209 597300.5238236805, 1423840.8337347643 597303.0136813188, 1423877.3439501121 597305.4938106891, 1423910.7939408473 597307.2540678305, 1423972.1341131933 597310.7940380292, 1424013.26410551 597312.2138153083, 1424107.2842204499 597317.5437386538, 1424154.7937340457 597319.3137241483, 1424247.4340087012 597324.6533754541, 1424426.5639007904 597334.643525774, 1424375.734036198 598598.0442297867, 1424339.8638039222 599306.8940372533))",POINT (1423684.2517404757 598304.0780830006),POINT (1423678.0386955952 598297.9189509614),53.8695897182852,1122.7611221410718,202.10734177812273,27.044891178122725,80.91448089640792,POINT (1424103.607495 599345.583382),"POLYGON ((1424339.863804 599306.894037, 1423720.223871 599266.784446, 1422866.713555 599210.18435, 1422869.473751 599071.384194, 1422905.18372 598689.814069, 1422918.593517 598591.843874, 1422919.013869 598588.844065, 1422919.853549 598583.843872, 1423016.683535 598011.99403, 1423036.054038 597887.573909, 1423061.503518 597745.973625, 1423154.373693 597263.123737, 1423728.614576 597295.584045, 1423753.973941 597297.703214, 1423794.033853 597300.523824, 1423840.833735 597303.013681, 1423877.34395 597305.493811, 1423910.793941 597307.254068, 1423972.134113 597310.794038, 1424013.264106 597312.213815, 1424107.28422 597317.543739, 1424154.793734 597319.313724, 1424247.434009 597324.653375, 1424426.563901 597334.643526, 1424375.734036 598598.04423, 1424339.863804 599306.894037))",POINT (1423684.25174 598304.078083),POINT (1423678.038696 598297.918951),"POLYGON ((1424103.607495 599345.583382, 1424168.484745 599232.929299, 1424059.011753 599223.471877, 1424103.607495 599345.583382))"
